measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2001,69.96993444739171,101.96602193456211,47.796957922925735
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2001,196.91590681934417,210.51181199249498,186.67612634053998
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2001,132.24937134160388,171.4377551760996,91.3452594576374
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2001,107.94794490466855,132.16390053218183,86.25466617821033
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2001,27.271987448096073,35.26418976323273,21.378215652481686
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2001,45.670511338809405,56.382960605343754,37.569314263618374
Deaths,South Asia,Both,All ages,All causes,Rate,2002,773.7913127077258,786.7621160373083,761.4567741172809
Deaths,South Asia,Both,All ages,Tuberculosis,Rate,2002,53.839643792945246,68.96205628725848,43.998104681502994
Deaths,South Asia,Both,All ages,HIV/AIDS,Rate,2002,8.166938385445585,11.873684942342345,4.7633445882708125
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2001,8.715539020885346,12.798568182140798,5.878676855806685
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2001,30.236903946002638,39.708191956310664,20.306175883691314
Deaths,South Asia,Both,All ages,Self-harm,Rate,2001,14.955536485727126,17.294649168861046,11.636129604807465
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,2001,19.400140990097064,20.410223494440764,18.371344351634843
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,2003,10.788779316834344,11.203343546345108,10.331017528973526
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,2003,8.69113396888016,9.21646237135721,8.121808901311635
Deaths,South Asia,Both,All ages,Malaria,Rate,2002,4.236827603877779,4.859177055936528,3.7878938942451708
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2002,50.966613133163804,61.06820772480845,38.70260971674552
Deaths,East Asia,Both,All ages,Self-harm,Rate,2001,16.035956234601986,19.395544060412202,12.138664405536828
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2002,52.77798397990258,131.14306667536775,12.874860289016523
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2002,12.916429025323978,13.444108263171412,12.252477849090978
Deaths,North Africa and Middle East,Both,All ages,All causes,Rate,1999,593.7766435761494,597.7664158967189,589.8031868853378
Deaths,North Africa and Middle East,Both,All ages,Tuberculosis,Rate,1999,6.530775866032373,10.096723052976325,4.168701605819123
Deaths,North Africa and Middle East,Both,All ages,HIV/AIDS,Rate,1999,1.5535390727479084,2.4155834866286536,0.9202746764713448
Deaths,North Africa and Middle East,Both,All ages,Diarrheal diseases,Rate,1999,12.930922092264382,17.922260994417975,9.028897572945127
Deaths,South Asia,Both,All ages,Ischemic heart disease,Rate,2002,71.82521091142915,83.06754237752025,61.77262153645055
Deaths,South Asia,Both,All ages,Stroke,Rate,2002,49.266764340287885,59.53882048242429,41.19218376474772
Deaths,South Asia,Both,All ages,Road injuries,Rate,2002,14.17045237583672,16.6840683318732,11.393349034366258
Deaths,Global,Both,All ages,Diabetes mellitus,Rate,2000,14.91760647737745,16.960325854859267,12.840383317573147
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2002,1312.1469498371505,1321.727773285644,1303.5883638858288
Deaths,South Asia,Both,All ages,Self-harm,Rate,2002,14.99926234866883,17.448168675200968,11.701038999996744
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,31.66558260688708,36.95541195052143,27.388821910313524
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,2002,46.13768205927792,55.53436095099148,36.39704405896784
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,2002,9.46289881982388,12.04074581000528,7.310214905106836
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2000,50.81195140673616,127.12372052640109,12.32756174831544
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2000,13.31406647384529,13.884547565399544,12.728929308077012
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,2001,46.02436720587226,55.35096236684699,36.003807400207016
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,2001,9.342107046193668,11.8927726332983,7.134854383577849
Deaths,North Africa and Middle East,Both,All ages,Lower respiratory infections,Rate,1999,32.88880239314524,39.48516554069132,27.19156665783885
Deaths,North Africa and Middle East,Both,All ages,Malaria,Rate,1999,2.4537404764978974,3.9516798031959035,1.3058244259079959
Deaths,North Africa and Middle East,Both,All ages,Chronic obstructive pulmonary disease,Rate,1999,12.375161448183148,16.114366053295853,8.916291569124537
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,2002,23.72704477206861,26.666756599094104,20.36674689977107
Deaths,High-income North America,Both,All ages,Malaria,Rate,2002,0.0,0.0,0.0
Deaths,East Asia,Both,All ages,Diabetes mellitus,Rate,2002,9.22211113481594,11.132134084363086,7.445381834108923
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2002,67.36151321647647,100.80987798071592,46.138440004784265
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2002,200.6248795894038,214.89154437649097,190.35606198462912
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2002,125.60226976204243,164.0106151630297,89.80778304958653
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2002,104.82977857031344,126.80145574758627,84.16787406212521
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2002,27.076897477143067,35.32058061284302,21.07294834017577
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2002,45.427978206441836,56.87367071333868,36.92095234223796
Deaths,East Asia,Both,All ages,Chronic kidney disease,Rate,2002,10.67053837395505,12.726918028759489,8.807741105199531
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2000,1375.5900853735443,1386.330420220779,1364.1065193527186
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2000,72.89860928001481,106.16316830034064,49.96420786941453
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2000,191.29975912124848,204.98139884518096,180.6192762751879
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2000,138.99231142471461,179.80147526109667,94.40523406245818
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2000,111.58487672308019,136.31818751816326,89.2662303787929
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2000,27.616925472400467,35.5652446452732,21.795141040970567
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2000,46.1894083477374,57.36198750188692,38.00304637241897
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2000,8.82079792929867,12.696198681471333,6.065183127060151
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2000,30.596208777690567,40.49932621022942,20.47056789660911
Deaths,Western Europe,Both,All ages,Malaria,Rate,2001,0.002528609376036365,0.004186782786072389,0.0013172845513326219
Deaths,Global,Both,All ages,All causes,Rate,2013,723.8680305760444,728.4547397647084,719.3372953363564
Deaths,Global,Both,All ages,Tuberculosis,Rate,2013,18.482835697790208,23.128943723139546,15.067836356874949
Deaths,Global,Both,All ages,HIV/AIDS,Rate,2013,14.359731478931577,15.76465299701694,13.215976312248706
Deaths,Global,Both,All ages,Diarrheal diseases,Rate,2013,21.532108407411847,27.939843011881994,16.47613673099479
Deaths,Global,Both,All ages,Lower respiratory infections,Rate,2013,34.412732689064605,38.039285866672415,30.229122637334594
Deaths,Global,Both,All ages,Malaria,Rate,2013,9.74150877691714,15.85513245116549,4.72607929808369
Deaths,Global,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,39.246385624167665,43.79125817897698,34.40242805583758
Deaths,Global,Both,All ages,Self-harm,Rate,2013,10.154312596387339,11.110962239318521,8.925361102817922
Deaths,Oceania,Both,All ages,Malaria,Rate,2013,28.275494615928213,46.829933285584175,12.254233157130853
Deaths,East Asia,Both,All ages,All causes,Rate,2013,627.9057992829012,649.0056703218388,610.6453263640432
Deaths,East Asia,Both,All ages,Tuberculosis,Rate,2013,3.5855115287822454,4.434812385178164,3.0444710888497086
Deaths,East Asia,Both,All ages,HIV/AIDS,Rate,2013,1.2508982612250104,1.4904214751189044,1.0557880059770277
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,40.08299700304547,41.257993729676606,38.807513934820086
Deaths,Oceania,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,4.966835861270417,12.70765414342522,1.1735277843105751
Deaths,East Asia,Both,All ages,Diarrheal diseases,Rate,2013,0.37533259726714624,0.6138886263143745,0.2949866428299877
Deaths,East Asia,Both,All ages,Lower respiratory infections,Rate,2013,12.32180917224188,13.881401111409943,10.961697804761801
Deaths,East Asia,Both,All ages,Ischemic heart disease,Rate,2013,104.57927400302164,114.8087787468892,94.02290434761983
Deaths,East Asia,Both,All ages,Stroke,Rate,2013,133.8943183751302,143.54499516276445,121.25963763600802
Deaths,Oceania,Both,All ages,Self-harm,Rate,2013,4.344349803546015,5.780119572152264,3.2008680148112636
Deaths,East Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,63.279525217880604,77.09002624947618,53.94636228899393
Deaths,East Asia,Both,All ages,Road injuries,Rate,2013,17.826730028161414,19.86319623394349,14.22739039279398
Deaths,Latin America and Caribbean,Both,All ages,Ischemic heart disease,Rate,2000,61.59285533653245,63.927364106219855,58.26237889242536
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,1999,110.99779757988378,128.47093739316264,93.30780991294297
Deaths,North Africa and Middle East,Both,All ages,Stroke,Rate,1999,76.03372197315345,91.53572404689079,62.94018319504785
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,2000,19.575839077342476,20.60167927555531,18.634177401610284
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2002,8.686999241126049,12.909188789941352,5.748984903671895
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2002,30.005972565283265,39.17924203434506,20.264454820302618
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,2002,10.446450790343306,10.85341550200136,10.0112560792495
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,2002,8.501850991609151,9.000987389620766,7.906406518155967
Deaths,North Africa and Middle East,Both,All ages,Road injuries,Rate,1999,23.48319216254046,30.490340163250885,17.229374796406553
Deaths,Western Europe,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,59.25582389066921,61.71818213521823,55.47181514853444
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,2003,23.630602011647905,26.695665318133152,20.257608631008942
Deaths,High-income North America,Both,All ages,Malaria,Rate,2003,0.0,0.0,0.0
Deaths,East Asia,Both,All ages,Malaria,Rate,2000,0.0016941909323121382,0.006754307701573897,0.0001098811565538498
Deaths,High-income North America,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,52.52949481215487,128.07764473867385,13.079531154475678
Deaths,High-income North America,Both,All ages,Diabetes mellitus,Rate,2013,19.46351855369959,21.339787529648802,16.81261393322972
Deaths,High-income North America,Both,All ages,Chronic kidney disease,Rate,2013,29.823623417484917,32.84940373271119,26.05445327053089
Deaths,Oceania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2000,9.632633209320462,13.308370303490925,6.843852593678513
Deaths,Latin America and Caribbean,Both,All ages,Malaria,Rate,2013,0.3917399935331805,0.7603596561155385,0.1609851539328254
Deaths,Latin America and Caribbean,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,16.68409965387765,41.66975902664465,4.108966765473171
Deaths,Latin America and Caribbean,Both,All ages,Self-harm,Rate,2013,6.10341821714168,6.417659160530609,5.81465299073104
Deaths,High-income North America,Both,All ages,Self-harm,Rate,2002,12.291341565699593,13.172130465746655,11.574533162192761
Deaths,North Africa and Middle East,Both,All ages,Self-harm,Rate,1999,3.474783291450509,4.5385119634514295,2.4985984245485713
Deaths,North Africa and Middle East,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,10.948731112718232,12.560524145365404,8.770604287225918
Deaths,North Africa and Middle East,Both,All ages,Chronic kidney disease,Rate,2013,18.890316868608405,23.09689989725017,15.13389240583128
Deaths,South Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,4.557121657786617,5.77832354801178,3.7747979273890815
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2000,14.595022190614065,37.2965929231234,3.6016189649942394
Deaths,East Asia,Both,All ages,Self-harm,Rate,2000,16.79544816212221,20.50753911091251,12.556011242537018
Deaths,Sub-Saharan Africa,Both,All ages,Malaria,Rate,2013,69.89423021933831,112.92777802490907,34.042100306370045
Deaths,Sub-Saharan Africa,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,6.625381593619797,16.92690750826455,1.5523603297759694
Deaths,High-income North America,Both,All ages,Self-harm,Rate,2003,12.294214816134534,13.179999293985107,11.629711328067811
Deaths,Sub-Saharan Africa,Both,All ages,Self-harm,Rate,2013,7.905591092467842,10.415754577834779,5.833885163010436
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2001,51.43177445969526,128.28631671505843,12.528159408242676
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2001,13.048385072634977,13.609402641302895,12.433699156393175
Deaths,South Asia,Both,All ages,All causes,Rate,2000,805.3761197812208,819.4392835814546,793.8261334580985
Deaths,South Asia,Both,All ages,Tuberculosis,Rate,2000,59.60598912663112,75.84108376468208,48.291061573048474
Deaths,South Asia,Both,All ages,HIV/AIDS,Rate,2000,6.213615666557145,9.897431604893312,3.1418883163651543
Deaths,South Asia,Both,All ages,Ischemic heart disease,Rate,2000,70.099317243326,82.25152615555321,58.26069726722409
Deaths,South Asia,Both,All ages,Stroke,Rate,2000,49.14307178166667,60.27590476161359,40.273486620074166
Deaths,South Asia,Both,All ages,Road injuries,Rate,2000,14.272395579076385,16.90198105460251,11.463326958448333
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,2001,14.74072497692013,18.220900951465524,11.372144885894777
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,2001,14.719768907182187,18.725717497154125,11.21348881497585
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,2004,8.032711428345584,20.604936543971995,1.9281809955982858
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,2004,13.394570906768934,17.04584364745829,11.014649764159502
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,2001,10.134423333771284,10.520232820596554,9.723561674356958
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,2001,8.234867063995837,8.676800548426728,7.660872083061044
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,All causes,Rate,2004,1251.5323657378704,1253.9458767363062,1249.153179354283
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Tuberculosis,Rate,2004,12.358900929510934,13.082394436133939,11.70640684442112
